Timestamp	BM2:TEL? 8,DATA: Time (s)	BM2:TEL? 8,DATA: Data	BM2:TEL? 9,DATA: Time (s)	BM2:TEL? 9,DATA: Data	BM2:TEL? 10,DATA: Time (s)	BM2:TEL? 10,DATA: Data	BM2:TEL? 11,DATA: Time (s)	BM2:TEL? 11,DATA: Data	BM2:TEL? 13,DATA: Time (s)	BM2:TEL? 13,DATA: Data	BM2:TEL? 14,DATA: Time (s)	BM2:TEL? 14,DATA: Data	BM2:TEL? 15,DATA: Time (s)	BM2:TEL? 15,DATA: Data	BM2:TEL? 16,DATA: Time (s)	BM2:TEL? 16,DATA: Data	BM2:TEL? 17,DATA: Time (s)	BM2:TEL? 17,DATA: Data	BM2:TEL? 18,DATA: Time (s)	BM2:TEL? 18,DATA: Data	BM2:TEL? 19,DATA: Time (s)	BM2:TEL? 19,DATA: Data	BM2:TEL? 20,DATA: Time (s)	BM2:TEL? 20,DATA: Data	BM2:TEL? 21,DATA: Time (s)	BM2:TEL? 21,DATA: Data	BM2:TEL? 22,DATA: Time (s)	BM2:TEL? 22,DATA: Data	BM2:TEL? 23,DATA: Time (s)	BM2:TEL? 23,DATA: Data	BM2:TEL? 24,DATA: Time (s)	BM2:TEL? 24,DATA: Data	BM2:TEL? 25,DATA: Time (s)	BM2:TEL? 25,DATA: Data	BM2:TEL? 48,DATA: Time (s)	BM2:TEL? 48,DATA: Data	BM2:TEL? 49,DATA: Time (s)	BM2:TEL? 49,DATA: Data	BM2:TEL? 50,DATA: Time (s)	BM2:TEL? 50,DATA: Data	BM2:TEL? 51,DATA: Time (s)	BM2:TEL? 51,DATA: Data	BM2:TEL? 52,DATA: Time (s)	BM2:TEL? 52,DATA: Data	BM2:TEL? 53,DATA: Time (s)	BM2:TEL? 53,DATA: Data	BM2:TEL? 54,DATA: Time (s)	BM2:TEL? 54,DATA: Data	BM2:TEL? 55,DATA: Time (s)	BM2:TEL? 55,DATA: Data	BM2:TEL? 56,DATA: Time (s)	BM2:TEL? 56,DATA: Data	BM2:TEL? 57,DATA: Time (s)	BM2:TEL? 57,DATA: Data	BM2:TEL? 58,DATA: Time (s)	BM2:TEL? 58,DATA: Data	BM2:TEL? 60,DATA: Time (s)	BM2:TEL? 60,DATA: Data	BM2:TEL? 61,DATA: Time (s)	BM2:TEL? 61,DATA: Data	BM2:TEL? 62,DATA: Time (s)	BM2:TEL? 62,DATA: Data	BM2:TEL? 63,DATA: Time (s)	BM2:TEL? 63,DATA: Data	BM2:TEL? 80,DATA: Time (s)	BM2:TEL? 80,DATA: Data	BM2:TEL? 81,DATA: Time (s)	BM2:TEL? 81,DATA: Data	BM2:TEL? 82,DATA: Time (s)	BM2:TEL? 82,DATA: Data	BM2:TEL? 83,DATA: Time (s)	BM2:TEL? 83,DATA: Data	BM2:TEL? 84,DATA: Time (s)	BM2:TEL? 84,DATA: Data	BM2:TEL? 85,DATA: Time (s)	BM2:TEL? 85,DATA: Data	BM2:TEL? 90,DATA: Time (s)	BM2:TEL? 90,DATA: Data	BM2:TEL? 93,DATA: Time (s)	BM2:TEL? 93,DATA: Data	BM2:TEL? 94,DATA: Time (s)	BM2:TEL? 94,DATA: Data	BM2:TEL? 95,DATA: Time (s)	BM2:TEL? 95,DATA: Data	BM2:TEL? 104,DATA: Time (s)	BM2:TEL? 104,DATA: Data	BM2:TEL? 105,DATA: Time (s)	BM2:TEL? 105,DATA: Data	BM2:TEL? 106,DATA: Time (s)	BM2:TEL? 106,DATA: Data	BM2:TEL? 107,DATA: Time (s)	BM2:TEL? 107,DATA: Data	BM2:TEL? 114,DATA: Time (s)	BM2:TEL? 114,DATA: Data
00:02:02:35.87	7355.87	2978	7356.08	7009	7356.28	-47	7356.49	-48	7356.7	24847	7356.9	13	7357.11	243	7357.31	52	7357.52	188	7357.72	2236	7357.94	65535	7358.14	6800	7358.35	8400	7358.55	C0 00	7358.76	0	7358.96	10178	7359.17	8400	7359.37	2972	7359.58	2985	7359.78	4282	7359.99	4282	7360.19	02	7360.39		7360.6	00 00 00 00	7360.81	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7361.01	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7361.22	00 00	7361.43	00 00 00 00 00 00 00 00	7361.63	4000	7361.84	4000	7362.04	4000	7362.24	4000	7362.45	00 00	7362.65	00 00	7362.86	00 00	7363.06	00 00	7363.27	45 80	7363.47	00 04	7363.68	2048	7363.88	7009	7364.09	2972	7364.29	2985	7364.5	00 00	7364.7	00 00	7364.91	00 00	7365.11	00 00	7365.32	04 00
00:02:02:45.93	7365.93	2978	7366.13	7009	7366.34	-48	7366.54	-48	7366.75	24847	7366.95	13	7367.16	243	7367.36	52	7367.57	188	7367.77	2236	7367.98	65535	7368.18	6800	7368.39	8400	7368.59	C0 00	7368.8	0	7369.0	10178	7369.21	8400	7369.41	2972	7369.62	2985	7369.82	4282	7370.03	4282	7370.23	02	7370.43		7370.64	00 00 00 00	7370.85	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7371.05	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7371.27	00 00	7371.46	00 00 00 00 00 00 00 00	7371.67	4000	7371.87	4000	7372.08	4000	7372.28	4000	7372.49	00 00	7372.7	00 00	7372.9	00 00	7373.11	00 00	7373.31	45 80	7373.52	00 04	7373.72	2048	7373.93	7008	7374.13	2972	7374.34	2985	7374.54	00 00	7374.75	00 00	7374.95	00 00	7375.16	00 00	7375.36	04 00
00:02:02:55.97	7375.97	2978	7376.17	7009	7376.38	-47	7376.58	-48	7376.79	24847	7376.99	13	7377.2	243	7377.4	52	7377.61	188	7377.81	2236	7378.02	65535	7378.22	6800	7378.43	8400	7378.63	C0 00	7378.84	0	7379.04	10178	7379.25	8400	7379.45	2972	7379.66	2985	7379.86	4282	7380.07	4282	7380.27	02	7380.47		7380.68	00 00 00 00	7380.88	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7381.09	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7381.3	00 00	7381.5	00 00 00 00 00 00 00 00	7381.71	4000	7381.91	4000	7382.12	4000	7382.32	4000	7382.53	00 00	7382.73	00 00	7382.94	00 00	7383.14	00 00	7383.35	45 80	7383.56	00 04	7383.76	2047	7383.97	7008	7384.17	2972	7384.38	2985	7384.58	00 00	7384.79	00 00	7384.99	00 00	7385.2	00 00	7385.4	04 00
00:02:03:06.01	7386.01	2978	7386.22	7009	7386.42	-47	7386.63	-48	7386.83	24847	7387.04	13	7387.24	243	7387.45	52	7387.65	0	7387.86	2236	7388.06	65535	7388.27	6800	7388.47	8400	7388.68	C0 00	7388.88	0	7389.09	10178	7389.29	8400	7389.5	2972	7389.7	2985	7389.91	4282	7390.11	4282	7390.32	02	7390.52		7390.73	00 00 00 00	7390.93	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7391.14	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7391.35	00 00	7391.55	00 00 00 00 00 00 00 00	7391.76	4000	7391.96	4000	7392.17	4000	7392.37	4000	7392.58	00 00	7392.78	00 00	7392.99	00 00	7393.19	00 00	7393.4	45 80	7393.6	00 04	7393.81	2048	7394.01	7008	7394.22	2972	7394.42	2985	7394.63	00 00	7394.84	00 00	7395.04	00 00	7395.25	00 00	7395.45	04 00
00:02:03:16.06	7396.06	2978	7396.26	7008	7396.47	-48	7396.67	-48	7396.88	24591	7397.09	13	7397.29	243	7397.49	52	7397.7	0	7397.9	2236	7398.11	65535	7398.31	6800	7398.52	8400	7398.72	C0 00	7398.93	0	7399.13	10178	7399.34	8400	7399.54	2972	7399.75	2985	7399.95	4282	7400.16	4282	7400.36	02	7400.57		7400.77	00 00 00 00	7400.98	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7401.19	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7401.4	00 00	7401.6	00 00 00 00 00 00 00 00	7401.8	4000	7402.01	4000	7402.21	4000	7402.42	4000	7402.62	00 00	7402.83	00 00	7403.03	00 00	7403.24	00 00	7403.44	45 80	7403.65	00 04	7403.85	2047	7404.06	7009	7404.26	2972	7404.47	2985	7404.67	00 00	7404.88	00 00	7405.08	00 00	7405.29	00 00	7405.49	04 00
00:02:03:26.10	7406.1	2978	7406.31	7009	7406.51	-47	7406.72	-48	7406.92	24847	7407.13	13	7407.33	243	7407.54	52	7407.74	0	7407.95	2236	7408.15	65535	7408.36	6800	7408.56	8400	7408.77	C0 00	7408.97	0	7409.18	10178	7409.38	8400	7409.58	2972	7409.79	2985	7409.99	4282	7410.2	4282	7410.4	02	7410.61		7410.81	00 00 00 00	7411.02	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7411.23	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7411.44	00 00	7411.64	00 00 00 00 00 00 00 00	7411.84	4000	7412.05	4000	7412.25	4000	7412.46	4000	7412.66	00 00	7412.87	00 00	7413.07	00 00	7413.28	00 00	7413.48	45 80	7413.69	00 04	7413.89	2047	7414.1	7008	7414.3	2972	7414.51	2985	7414.71	00 00	7414.92	00 00	7415.12	00 00	7415.33	00 00	7415.53	04 00
00:02:03:36.14	7416.14	2978	7416.34	7008	7416.55	-47	7416.75	-48	7416.96	24591	7417.16	13	7417.37	242	7417.57	52	7417.78	186	7417.98	2234	7418.19	65535	7418.4	6800	7418.6	8400	7418.8	C0 00	7419.01	0	7419.21	10178	7419.42	8400	7419.62	2972	7419.83	2985	7420.03	4282	7420.24	4282	7420.44	02	7420.65		7420.85	00 00 00 00	7421.06	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7421.27	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7421.48	00 00	7421.68	00 00 00 00 00 00 00 00	7421.89	4000	7422.09	4000	7422.3	4000	7422.5	4000	7422.71	00 00	7422.91	00 00	7423.12	00 00	7423.32	00 00	7423.53	45 80	7423.73	00 04	7423.94	2048	7424.14	7008	7424.35	2972	7424.55	2985	7424.76	00 00	7424.96	00 00	7425.17	00 00	7425.37	00 00	7425.58	04 00
00:02:03:46.19	7426.19	2978	7426.39	7009	7426.6	-48	7426.8	-48	7427.0	24847	7427.21	13	7427.41	242	7427.62	52	7427.82	186	7428.03	2234	7428.23	65535	7428.44	6800	7428.64	8400	7428.85	C0 00	7429.05	0	7429.26	10178	7429.46	8400	7429.67	2972	7429.87	2985	7430.08	4282	7430.28	4282	7430.49	02	7430.69		7430.9	00 00 00 00	7431.1	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7431.31	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7431.52	00 00	7431.72	00 00 00 00 00 00 00 00	7431.93	4000	7432.13	4000	7432.34	4000	7432.54	4000	7432.75	00 00	7432.95	00 00	7433.16	00 00	7433.36	00 00	7433.57	45 80	7433.77	00 04	7433.98	2048	7434.18	7008	7434.39	2972	7434.59	2985	7434.8	00 00	7435.0	00 00	7435.21	00 00	7435.41	00 00	7435.62	04 00
00:02:03:56.23	7436.23	2978	7436.43	7008	7436.64	-48	7436.84	-48	7437.05	24591	7437.25	13	7437.46	242	7437.66	52	7437.87	186	7438.07	2234	7438.28	65535	7438.48	6800	7438.69	8400	7438.89	C0 00	7439.1	0	7439.3	10178	7439.5	8400	7439.71	2972	7439.91	2985	7440.12	4282	7440.32	4282	7440.53	02	7440.73		7440.94	00 00 00 00	7441.14	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7441.35	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	7441.56	00 00	7441.76	00 00 00 00 00 00 00 00	7441.97	4000	7442.17	4000	7442.38	4000	7442.58	4000	7442.79	00 00	7442.99	00 00	7443.2	00 00	7443.4	00 00	7443.61	45 80	7443.81	00 04	7444.02	2047	7444.22	7009	7444.43	2972	7444.63	2985	7444.84	00 00	7445.04	00 00	7445.25	00 00	7445.45	00 00	7445.66	04 00
00:02:04:06.26	7446.26	2978	7446.47	7009
